lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
0.532,54.78621817,-9.748095603,51.57804107,-49.68465672,0.295414678,-0.025480701,-0.021197842,-0.011268934,-0.001315414,0.031002259,-0.021477281,0.007250285,0.020489634,-0.036235408,-0.039744118,-0.004506657,-0.003112793,-0.004789142,0.004181867,-0.018099173
0.532,12.98726235,72.9846491,33.78265291,-100.156474,0.325574186,-0.002157871,-0.010404299,-0.005028434,-0.006957342,0.037332367,-0.000303278,0.007208039,0.023089649,-0.01927055,-0.03819986,-0.000532195,-0.002245221,-0.000417593,0.014905584,-0.016546044
0.532,72.73142903,-132.4117239,69.23080196,-73.81744646,0.285388292,0.005320401,0.03998206,-0.010771562,0.030665059,0.022974719,0.081796589,-7.36E-05,-0.001835535,0.043009563,0.000375043,0.029187236,0.001059532,0.021007015,-0.023486384,0.023732507
0.532,36.26566844,98.94902134,16.0658231,-72.52542282,0.325501694,-0.007782442,0.010047682,0.002877739,-0.019007276,0.036276314,0.002845636,0.009022628,-0.008315722,-0.011974973,-0.0181111,-0.005404371,-0.005253247,0.008797037,0.013343978,-0.003450289
0.532,53.43909526,143.6513834,28.55236222,-7.703607172,0.320284726,0.005667527,-0.003299214,-0.002572889,0.014081559,0.014525015,0.013126045,0.009511602,0.000685205,-0.032328288,-0.027521641,0.018028698,0.003226166,0.021619415,-0.013139451,0.019655654
0.532,53.11244235,-69.69584373,40.38658119,-126.5104838,0.302110323,0.010413368,0.015356925,-0.005199419,0.001402055,0.041488665,-0.031471244,0.0062804,-0.009754266,-0.012216464,-0.038671801,0.020932597,-0.008200644,0.017783856,-0.019083765,-0.031495097
0.532,31.77167745,-100.1978724,60.05169749,-139.1636021,0.290013075,0.036985409,-0.018536616,-0.004499333,0.006535798,0.020687656,-0.016688277,-0.008354114,-0.000943452,-0.002996464,-0.035322574,0.016974222,-0.011676511,-0.042547084,-0.000873917,0.004626761
0.532,69.51428228,-115.9075709,66.4288218,-143.1674166,0.281266078,0.012702304,0.01512332,0.004315574,-0.016500506,0.048595485,-0.035526017,0.003855037,-0.015993376,-0.032150571,-0.043800173,-0.00189366,0.002152173,0.00326232,0.00853397,-0.018581563
0.532,21.28408855,-18.00257718,64.93355184,-57.1418844,0.297139308,-0.042771128,0.022476165,0.008659673,-0.022053507,0.06879602,-0.01567934,0.013714494,-0.003580703,-0.003833125,-0.038938525,-0.008740459,-0.02619709,0.017199054,0.016077848,-0.015147272
0.532,15.87637624,-55.36027567,17.42763258,131.7434358,0.335377277,0.006189186,-0.005383859,0.005121876,-0.000742951,0.015345393,-0.028130986,0.001367181,0.005352022,0.000253773,-0.034131878,0.005643131,-0.0284603,-0.021247421,0.00033974,0.001020312
0.532,56.92700711,-159.3512251,69.9998261,-88.98926174,0.285791867,-0.009453921,0.040721415,0.016478033,0.031758075,0.001555652,0.054056621,0.016342995,-0.027773678,0.036796553,-0.028620177,0.007754783,0.010080111,0.025965555,0.016595722,0.027146887
0.532,54.77912131,80.88138956,45.14581749,-171.3715396,0.311035025,0.022588039,-0.023218083,-0.003868688,-0.011356758,-0.020278404,0.006934889,-0.018086162,0.015920929,-0.013874863,-0.0324307,-0.020137354,0.00182903,-0.019773343,-0.004387351,0.029418475
0.532,58.86780246,42.53959251,33.17044976,-158.8633156,0.323153491,-0.006231165,-0.023414824,-0.00249509,0.001932417,-0.010728094,-0.044081386,-0.033892654,0.022598586,0.030320664,-0.069829107,0.028460892,0.009625635,-0.026179348,-0.003125538,0.030597541
0.532,35.96513593,66.62102855,54.46133948,-118.3806311,0.321774683,-0.014065296,-0.028624021,0.003418717,-0.020121977,0.025712926,0.041378565,-0.030642882,0.022470645,-0.043849654,-0.051703616,-0.016379761,0.025049567,-0.030238755,0.007532553,0.023647837
0.532,10.59946309,-79.72962757,28.91903356,-70.97071662,0.328781173,0.020718705,-1.43E-05,-0.00461519,0.014587901,0.055488709,-0.00271528,0.002309911,-0.021302915,0.002891549,-0.059482568,-0.013060991,0.000154662,0.018676385,0.001271541,-0.016281095
0.532,41.81551518,-75.13913894,35.15993749,-27.62602424,0.311014768,-0.001605311,0.011120984,0.002727098,-0.008297684,0.043201178,0.017933876,-0.006651448,0.001078004,0.015396155,-0.045549156,0.007328163,0.006442041,-0.012662876,-0.016097858,-0.001342214
0.532,55.73148112,73.1086471,35.41434038,-171.3577402,0.316172566,0.014964035,-0.011305601,0.006192635,-0.027462304,0.000828733,0.020917417,-0.019939824,0.01876066,-0.005616745,-0.040862564,-0.002245014,-0.001261813,-0.012932459,0.016650624,0.018058761
0.532,12.12933026,8.827642112,63.1227671,65.91124351,0.303378832,0.021168075,0.024174385,-0.004051413,-0.001277721,0.029237702,0.033137232,-0.007418234,0.023532218,0.003652135,-0.029161214,-0.010641059,0.012036381,0.017583961,0.020898295,-0.008454938
0.532,19.32003125,-96.43308424,73.49168066,37.35454433,0.291175673,0.016356597,-0.039155867,-0.025965654,-0.015140668,0.006991319,0.030041915,-0.016975897,-0.006676129,0.040568635,-0.049416849,-0.037777793,0.010337569,-0.021792993,-0.048590655,0.035758144
0.532,27.64623059,146.1451427,54.32906181,148.0484824,0.297911836,-0.02375774,0.019691434,0.000386649,0.00242284,0.035743556,-0.000647739,0.026177377,0.004674232,-0.004589611,-0.030626519,-0.005540148,-0.005516679,-0.003800312,-0.00202443,-0.017355087
0.532,31.36824041,-145.7410157,36.91266593,83.07560212,0.330157609,-0.005535801,-0.001360173,0.013812569,-0.009693588,0.017361395,-0.008491093,-0.027491085,0.026230308,-0.014046765,-0.020543452,-0.014141883,0.012592894,-0.011935349,0.002432884,0.013082676
0.532,71.10151578,-26.35026425,59.67595793,5.744566964,0.280104007,-0.031797305,-0.025676259,-0.013110965,-0.033076515,0.06499151,0.042364635,-0.004744727,-0.005216235,0.035415622,-0.043995238,-0.011247841,-0.004937614,0.002484494,0.01256352,-0.015830444
0.532,57.83047741,99.17671241,35.35312992,-97.22980587,0.325679141,-0.023005768,-0.007046605,-0.010977963,-0.015447903,0.072122676,-0.011760195,-0.009451043,0.002510664,0.011031288,0.012100647,-0.038275264,0.003566864,0.01573365,0.037433596,0.019342209
0.532,30.75771291,177.4009176,12.28900972,-143.9461004,0.3224304,-0.002485352,-0.006764367,-0.008940551,-0.000616426,0.032489939,0.006622627,-0.001204505,-0.007095228,-0.008980589,-0.020421918,0.000900269,0.016854659,0.00796009,-0.0058008,-0.029757154
0.532,53.16281038,19.55679054,68.56832936,-31.90149093,0.286601912,-0.027445941,0.01817714,-0.023273971,-0.019013979,0.051549259,-0.031049079,0.003514525,0.012210451,-0.029587814,-0.020219066,-0.012837834,-0.012226518,0.023560802,0.019958552,-0.004461454
0.532,72.22567885,-17.83796935,37.69075829,-15.52537714,0.27544191,0.000404871,-0.011209793,0.012365104,0.005474985,0.042971318,-0.000846772,-0.001970237,0.010346144,-0.000528329,-0.050437417,0.001317474,0.002691929,0.009649272,0.004348771,-0.011055141
0.532,14.09683742,-175.6878133,13.34969528,54.85215987,0.326254005,-9.77E-05,-0.003735228,-0.005230439,0.016204015,0.033146892,-0.009061306,0.004678618,-0.003108604,-0.000444656,-0.047864015,-0.005394416,-0.003012373,0.008722135,0.004279143,-0.015737396
0.532,45.22841711,-20.51240309,49.49067575,74.65980487,0.313708772,-0.03490445,0.010263643,-0.013274488,-0.00604991,0.020547,0.000941935,0.017391064,-0.011682819,0.021364914,-0.006044705,-0.00863166,-0.005141836,0.012184627,0.011306094,0.004356194
0.532,31.69913172,59.79167625,29.98602745,-28.84077091,0.324188943,0.007015901,-0.010446782,0.017071705,-0.006908778,0.049455487,-0.019541315,-0.004192394,0.017239861,-0.000873525,-0.040716585,0.002127088,-0.000714916,-0.004012419,0.002867399,-0.011546402
0.532,27.6689997,-4.128295462,47.50798918,-48.47119143,0.306819836,-0.006488624,-2.58E-05,-0.00350321,-0.038991259,0.036578029,-0.000806606,0.011697604,-0.01210114,-0.001827837,-0.031022367,-0.020403092,0.007137928,-0.01467878,-0.002295215,-0.001302748
0.532,10.54692658,48.81312231,42.92065471,157.1019133,0.313477476,0.015764896,0.004594382,0.00059244,0.018226128,0.012452632,0.013269264,0.002012779,0.006361797,0.00669532,-0.014605939,0.004172769,-0.000442825,-0.00887805,-0.03142196,-0.0047769
0.532,48.11762957,-52.57061645,69.31024742,-133.2426485,0.302369786,0.008655691,-0.028687597,0.001004719,0.029979325,0.017758327,-0.028441967,0.006523192,0.000373221,-0.012026327,0.022251135,0.031094321,0.018607289,-0.017347103,-0.023408811,-0.013175724
0.532,54.07367324,-152.5638626,44.00539076,-78.20183031,0.303416716,-0.002595402,0.030143243,0.012925756,0.020388208,0.026196893,0.027354471,0.004259735,-0.014046371,0.004936057,-0.044699109,0.003539197,0.00671528,0.002569104,-0.007376737,-0.001722547
0.532,10.65574517,88.8933555,61.40246739,38.42045397,0.302700377,-0.0209943,-0.012938373,0.01846752,-0.007998768,0.035775492,-0.015979872,-0.015184432,-0.020577852,0.006891174,-0.030976434,-0.009354367,-0.015364121,0.010299916,-0.013959237,-0.003767972
0.532,69.29427948,-54.93584373,19.47576801,165.4683282,0.301603446,0.010882746,0.026968677,0.008246951,-0.013330277,-0.01541439,-0.006533847,0.028652408,-0.022851214,-0.006958141,-0.068157303,-0.006266334,0.008828431,0.034511757,0.004890578,0.031875272
0.532,27.44544846,-171.005854,26.83649805,-77.96526816,0.319877287,0.002286669,-0.000706896,-0.006086705,0.010586649,0.04762282,0.015561256,0.019393366,-0.012641389,0.007973623,-0.054226059,-0.00322105,-0.002700889,0.012521136,0.004478338,-0.028819973
0.532,65.36892477,99.48621456,13.40134469,127.1255454,0.296843582,0.001930594,-0.019930362,0.002567616,-0.01146942,0.030818233,0.000985054,-0.000553356,-0.001469268,0.007923817,-0.025356407,-0.014718897,0.000290461,0.007047009,0.001921338,-0.002697656
0.532,60.26095643,-18.95050145,39.73426104,74.24601823,0.299607718,-0.016638501,0.014759507,-0.011617469,0.001575248,-0.003281649,0.003031879,0.016406177,-0.024601676,0.030862687,-0.048624267,-0.011263414,-0.003677447,0.029010406,0.016599961,0.013870921
0.532,59.45763077,-141.9668637,60.89149314,-88.25729901,0.283341625,-0.003157346,0.030216971,0.004097483,0.024729222,0.018038554,0.051435611,0.009780554,-0.009625773,0.021710788,-0.041269254,-0.001379325,-0.000369203,0.02945189,-0.007099605,-0.001495635
0.532,43.6576444,-119.2628108,41.02007493,173.3448623,0.313432479,-0.006720741,0.012539371,-0.012490482,-0.004031275,0.031533144,-0.01884947,0.005858432,-0.012484173,-0.014384556,-0.02322104,-0.015028597,0.018845626,-0.011004083,0.017622304,0.003124996
0.532,5.546091315,-78.33400942,53.16931584,177.1121146,0.313169595,0.018888207,-0.008662265,-0.015378117,-0.003539128,0.031771382,0.011223987,0.016029649,0.00585446,-0.003716914,-0.038293795,0.011432556,-0.008911691,0.001955659,-0.009324955,-0.000345392
0.532,29.12503977,-66.4987062,70.89777662,-130.047088,0.288993391,0.018596644,0.01859418,0.002012099,-0.004511575,0.020173626,-0.032018688,-0.008272746,0.010372068,0.001597751,-0.036775953,0.032248942,-0.034490467,-0.010878409,-0.02704694,0.008646179
0.532,11.43364039,-83.6397043,35.40073805,42.60513994,0.326702718,0.000571405,-0.013879299,0.009607095,-0.013868259,0.026007348,0.005935098,0.005535663,-0.002908167,-0.002725965,-0.03350213,0.00562668,0.008170305,0.018769531,-0.002028708,0.009113547
0.532,53.99432635,111.4079615,34.93076791,-124.4425363,0.321193414,-0.01267362,-0.004000739,-0.004840555,-0.009439323,0.037301909,0.018528534,-0.012153085,-0.000447819,0.005859881,0.009595148,-0.017099205,-0.007014176,0.006884254,0.02962803,0.045840127
0.532,43.49865491,173.8692417,25.14143163,-150.9039848,0.313371781,-0.01188715,0.010901868,-0.000377599,-0.006953064,0.035964446,-0.005414573,-0.001902689,-0.005057433,0.012726453,-0.047540714,0.004157659,0.003537176,-0.000253438,-0.002632828,-0.013286908
0.532,57.78572774,-59.13334348,31.39426225,39.81922628,0.313456798,-0.021146094,-0.00760846,-0.012644247,-0.02313223,0.05933176,0.020099208,0.009817517,-0.004301548,0.01041869,-0.007767883,-0.030511787,0.001468233,-0.004458704,0.017547096,0.01169169
0.532,49.41793289,-141.3380026,60.27574156,-146.3225644,0.295152727,-0.003143458,-0.011682129,0.003764798,0.001211898,0.060357356,-0.000983119,-0.005867668,0.010853866,-0.007056876,-0.0218338,-0.010223132,0.006016623,-0.012766372,0.00388921,-0.006753662
0.532,46.54360413,-16.35324612,23.95704377,-98.28014184,0.313594173,0.007633693,-0.014083235,0.002105383,0.022323582,0.046132282,-0.009871542,0.00026518,-0.004538159,-0.00520488,-0.028191802,0.002418483,0.008821767,-0.003718846,-0.006250209,-0.000367364
0.532,47.33589021,-85.19312912,41.14732565,122.4455574,0.327687804,-0.021225342,0.011869802,-0.00152554,-0.031143901,0.052175459,-0.051943234,0.008514631,-0.000710046,0.028973049,0.011116549,-0.013834451,-0.01059759,0.028183522,0.016967716,0.021056496
0.532,46.03124992,139.4918321,44.32287689,131.7552639,0.308991236,-0.007667531,-0.000531584,-0.002120208,-0.007611348,0.04414516,0.017950534,0.00292037,-0.004295042,-0.015028104,-0.032892588,0.024983921,-0.004100421,0.010663631,0.003040297,-0.02259139
0.532,10.92453892,87.740115,52.41379545,105.6713293,0.306994305,-0.013521893,-0.00459795,-0.013050838,0.017399639,0.022969495,-0.00720383,0.00037267,-0.008142568,0.011468139,-0.043092754,-0.01665299,-0.019007474,0.010259799,-0.010013282,0.005129377
0.532,54.82692658,83.07826345,21.83379986,53.97283863,0.304900861,0.009204229,0.003163713,0.004527139,-0.013514599,0.040293041,-0.002904323,0.006543743,-0.011718008,0.003380552,-0.032687173,0.012241106,0.003868501,0.01424942,-0.002407483,-0.020217193
0.532,18.86908464,119.7714194,44.19473906,-42.5608831,0.321543327,0.005616823,0.040846695,-0.0043716,-0.019428061,0.024574274,-0.011825249,-0.000943112,-0.014436107,0.012109222,-0.037060813,0.007302624,0.01220503,0.024904278,0.003539433,0.007126238
0.532,71.06110308,-19.03743804,64.82157908,-123.899429,0.333681496,-0.000335395,-0.045173909,-0.008384965,0.042099291,0.042388587,-0.132907519,0.001407229,-0.031049867,0.068990494,0.046373674,0.065298745,-0.011065688,-0.047767419,-0.024065665,0.075839856
0.532,17.44399479,25.93578764,41.31213062,109.4228108,0.314745336,0.002537947,0.002838391,-0.008701564,0.008962295,0.034688489,0.021702114,0.017081266,-0.003749352,0.000221166,-0.025470352,0.015552089,0.010320615,0.007213174,-0.022177209,0.001608189
0.532,37.4354683,85.56196895,60.55744766,59.60558069,0.29416902,0.006347889,-0.009220651,0.016852688,0.026422317,0.036633621,-0.007039479,0.021050089,-0.009892734,-0.019069374,-0.040371697,0.003634994,0.005401286,0.006868119,-0.026433455,0.014188308
0.532,71.6417646,-143.2009296,69.89081038,-162.8030612,0.281673923,-0.020063921,0.02145668,-0.000982899,0.001373707,0.060366818,-0.027749135,0.010175228,0.006039737,-0.032012774,-0.059035367,0.00830758,-0.011046073,-0.012960058,0.000874248,-0.023823189
0.532,5.904275989,-141.5509085,53.74465471,-168.5525073,0.308299492,0.011091512,0.003696422,-0.012611523,0.001759973,0.035652184,-0.013047389,-0.014924706,0.007738707,-0.011519394,-0.022478333,0.012118685,-0.021186802,-0.000653363,0.013416918,-0.010399667
0.532,63.38722388,157.2872203,17.47257938,57.16800481,0.299858238,0.011057112,-0.004400431,0.002667879,0.010681964,0.03246717,-0.00134389,0.004834916,-0.007799582,-0.014046371,-0.014844275,0.005467671,-0.001884582,0.005437253,-0.018800186,0.011902329
0.532,72.11479034,149.4047721,60.78040749,33.65244516,0.332406399,0.006274634,-0.008464509,0.008980057,-0.006383797,0.109649516,-0.005511248,0.000919451,0.00064267,-0.00461726,0.103536356,0.017329952,0.002256547,-0.000667561,-0.02419676,0.081628433
0.532,28.50002284,58.95050065,30.52519203,4.142932746,0.318442865,0.003860103,-0.003744434,0.021872241,0.003565238,0.038644005,-0.009850793,0.00541751,0.017944915,-0.018102328,-0.025623328,-0.008624642,0.00373646,0.000114506,-0.000801532,-0.015706249
0.532,21.680823,-64.33938656,12.08763618,150.0513753,0.333617236,-0.003713257,0.019265721,0.010908571,-0.012554354,0.036209978,-0.022093525,0.012270972,0.007947996,-0.009409664,-0.028771872,-0.00864679,-0.009534214,-0.005257131,-0.005458869,-0.020916629
0.532,24.12234158,-93.05448382,35.96119323,133.1667515,0.324866147,-0.003089857,0.01134562,0.002668904,0.005383544,0.018672442,-0.023178557,0.008649038,-0.000945073,0.001029932,-0.009863065,0.022553836,0.00899361,0.004408907,0.00847889,-0.001953353
0.532,49.21557368,-141.6524331,21.05245477,51.7280609,0.323599876,-0.012779482,-0.017797951,-9.81E-05,-0.004112732,0.008220013,0.00379633,-0.017111526,0.023429412,0.004592204,-0.049148646,-0.011986703,0.002013607,-0.030959678,-0.002514123,0.018289606
0.532,47.74780407,-9.189414645,68.31944626,57.34118802,0.285190475,-0.047251911,-0.009789504,0.013476157,-0.019901383,0.014371742,0.042881721,-0.003353278,-0.027000416,0.036397552,0.000677726,-0.029845569,-0.001014655,0.031037645,0.02785342,-0.000431232
0.532,42.50085545,135.6309406,22.79098948,-29.99943264,0.327316576,-0.010042458,-0.002284579,0.012109715,0.019908282,0.017554982,0.009548447,0.012812009,-0.010249351,-0.007467715,-0.022655065,0.002381225,2.34E-06,0.023164856,-0.010388824,0.00034489
0.532,42.17804668,74.59021617,59.04689973,-116.6458419,0.333612895,-0.02233679,-0.038501082,0.031433394,-0.02423737,0.014661137,0.089672631,-0.035396204,0.011912974,-0.08218672,-0.015113858,-0.024377829,-0.009930584,-0.020414131,0.042337233,0.050751946
0.532,53.18567805,-145.3615306,73.16502775,-125.1256095,0.272930176,0.00811145,0.00649025,0.011722936,-0.015382947,0.036245265,0.034454982,0.024842378,-0.017539704,0.007028173,-0.033906158,-0.001530626,0.013236047,-0.002187875,0.003732862,-0.010929467
0.532,36.17439487,-90.19454593,27.86583913,130.0904578,0.328931004,-0.009429732,0.003495679,-0.001625773,-0.011821405,0.027720156,-0.009676565,0.011754379,-0.007502431,0.007053051,-0.032788599,-0.005613029,0.014994591,-0.004654331,0.007494437,-0.012596738
0.532,38.37787278,-38.0721162,9.965279375,146.9662106,0.324855319,0.007281452,0.011391946,0.001381454,0.011283226,0.028749202,0.011398649,0.007473048,-0.01140476,-0.01194491,-0.028417423,-0.004192433,-0.002288709,0.010685217,-0.017357551,-0.012996429
0.532,31.91962737,-164.2303195,65.7520569,-52.65715877,0.302300111,-0.037619888,0.017021337,0.005721749,0.023905,0.016132455,0.05285666,0.050035262,-0.003899185,-0.00845207,-0.047645294,-0.000331067,-0.010584777,0.047950065,-0.000283768,0.041305329
0.532,73.61321446,115.2649103,15.90091956,-77.26218572,0.290723744,-0.009025536,0.00454912,0.00205953,-0.012917279,0.012994852,-0.040296392,0.01909579,-0.017574301,0.040247601,-0.023660355,-0.018064182,0.004030083,0.026700869,0.017633836,0.033117618
0.532,14.98355124,72.98524051,11.95141581,-127.0910468,0.327376285,0.008503296,-0.006465865,0.003863366,-0.004642404,0.03589397,0.005286405,-0.007008538,-0.008041093,-0.017890112,-0.038467274,0.000638708,0.014182098,0.001567293,0.013127721,-0.037654584
0.532,43.01370249,35.0732966,17.35686106,43.1279423,0.316446362,0.008510008,0.003223662,-0.0120213,0.001263449,0.034049574,-0.011353406,-0.006903051,-0.004105536,0.001801115,-0.039722334,0.007634501,0.001895464,0.001504082,-0.005507019,-0.013769593
0.532,33.22712611,-13.30573415,31.58430051,28.36025403,0.321868869,0.004433608,0.000921811,0.008139936,-0.017950928,0.045938005,0.01658488,-0.002423964,-0.014852949,-0.01013866,-0.039361873,0.000802015,-0.010146742,0.000262555,-0.00508168,-0.014962655
0.532,35.00814344,-48.58089713,65.64382971,-0.4322375,0.285964047,-0.002811482,-0.015374174,0.009344442,0.005940914,0.029491317,0.032267177,-0.005044461,0.037663357,0.039439347,-0.055456478,0.008342079,-0.027300456,0.027793589,9.31E-05,-0.009466439
0.532,54.7560565,-38.55706862,21.94311129,20.28333206,0.306075956,-0.005225086,0.010347919,0.00305043,-0.006769551,0.027252256,-0.000692134,0.002737675,-0.017156079,0.011643294,-0.029932998,-0.005933166,-0.001860276,0.019095297,0.000201136,-0.008721229
0.532,58.39684664,117.2589322,45.46537354,-6.653586617,0.32082809,-0.001018203,0.005935581,-0.006513345,0.003694795,-0.032524931,0.010017422,0.013391389,-0.01643624,-0.028856443,-0.055955525,-0.008843354,-0.01661307,0.029865874,-0.015104494,0.025644619
