lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
0.351,-0.001,0,55.5501,-104.036,3.04E-01,-0.00285157,-0.0169931,0.00721646,-0.0226004,0.0320861,-0.00232473,0.00365808,0.00389003,-0.00857773,-0.0222331,-0.0166133,0.00598122,-0.0237846,0.0125685,-0.0258442
0.351,-0.001,0,46.7199,-105.945,3.09E-01,-0.00594951,-0.00497705,0.00276704,-0.00369411,0.0329025,0.0104992,0.000108365,0.0102903,-0.0136172,-0.023594,-0.0130142,-0.0024608,0.00102025,0.00364986,-0.00826229
0.351,-0.001,0,39.2315,-108.435,3.18E-01,-0.00152859,-0.00810831,0.00251706,-0.0111793,0.0334731,0.00657248,0.011508,-0.00800164,0.0347651,-0.0302423,0.0309013,-0.00529496,-0.0110876,0.00545048,-0.0168617
0.351,-0.001,0,32.5827,-111.801,3.21E-01,-0.00570244,-0.00199387,0.0075178,-0.0131273,0.0406163,0.00960432,0.00927158,0.0070327,0.00450722,-0.02762,-0.00730846,0.00357748,-0.00684698,0.00308046,-0.0178556
0.351,-0.001,0,26.5651,-116.565,3.24E-01,-0.000268999,-0.00378719,0.00251584,-0.00209034,0.0187284,0.00424579,-0.0154697,0.00852294,-0.00548062,-0.0297102,-0.00396251,0.00309679,-0.00791662,0.00230171,-0.0270155
0.351,-0.001,0,21.1343,-123.69,3.23E-01,0.00752872,-0.000648417,0.00290511,0.00134372,0.0322138,-0.0115685,-0.00584645,0.00829459,-0.00812305,-0.0400082,-0.016987,-0.0044985,0.00615159,0.0031458,-0.0109864
0.351,-0.001,0,16.4299,-135,3.27E-01,0.00270625,0.00222386,0.00742588,0.00812038,0.0388383,-0.00441893,-0.00651181,0.0141078,-0.0121438,-0.0441949,-0.00943272,0.00142471,0.00220788,-0.00573166,-0.0145879
0.351,-0.001,0,12.921,-153.435,3.27E-01,0.000478357,0.00622973,0.00423114,0.00421784,0.0425158,0.0145449,0.00192996,-0.00369571,-0.00128962,-0.0275792,0.0127779,0.00487292,0.00464231,-0.00102855,-0.0232659
0.351,-0.001,0,11.537,180,3.30E-01,0.000381575,0.00288607,-0.00685265,-0.00389089,0.0286847,-0.000296694,0.00481368,-0.00290997,0.00967427,-0.044205,0.00612166,-0.00409642,-0.00575066,-1.75E-05,-0.0112483
0.351,-0.001,0,12.921,153.435,3.28E-01,-0.0049931,0.00194445,-6.10E-05,-0.00998877,0.0245234,-0.00302361,0.000149026,-0.00632654,0.0175896,-0.0333156,-0.0102239,0.00350119,0.00965232,-0.00038034,-0.0133799
0.351,-0.001,0,16.4299,135,3.27E-01,0.000913608,0.00374373,-0.00504388,0.0025985,0.0425215,0.0130519,-0.00479722,0.000541462,0.00968238,-0.0196007,-0.00753405,-0.000218266,0.000185627,0.00201412,-0.0183545
0.351,-0.001,0,21.1343,123.69,3.26E-01,-0.0134874,0.00119413,0.000229052,0.00201002,0.0437506,0.0301144,-0.0134899,-0.00825402,0.00338212,-0.0271037,0.0040146,0.00149129,-0.00517738,0.000968219,-0.0159944
0.351,-0.001,0,26.5651,116.565,3.24E-01,0.000213958,0.00659374,-0.00133474,-0.0062798,0.0332576,0.00778864,0.00765784,0.00484767,-0.00381807,-0.0250394,0.00554236,0.00186948,0.000834857,-0.00661112,-0.00869259
0.351,-0.001,0,32.5827,111.801,3.20E-01,-0.0026829,0.00512763,-0.00474788,0.00191733,0.0253605,0.0165538,-0.00816258,-0.00818041,-0.00244108,-0.0216209,-0.0050122,-0.00117148,0.000608529,-0.00261094,-0.00364165
0.351,-0.001,0,39.2315,108.435,3.18E-01,-0.00201715,-0.00130345,0.00561059,-0.00226896,0.0173749,0.0110305,0.00755307,-0.00141672,-0.00328354,-0.0210492,-0.016369,-0.0055224,0.00106564,-0.0037949,-0.00327642
0.351,-0.001,0,46.7199,105.945,3.12E-01,-0.00840758,0.0122583,-0.00897825,-0.0104807,0.0344162,-0.00968909,-0.00272947,-0.000576816,0.000182071,-0.0155859,-0.0021677,0.00181969,0.00753503,0.00490882,-0.0142147
0.351,-0.001,0,55.5501,104.036,3.08E-01,-0.0121792,0.0142875,-0.00743368,0.00527396,0.0243184,0.00118103,0.0139524,-0.00679523,-0.00249489,-0.024084,0.00190743,-0.00133781,-0.00224344,0.012912,-0.00856647
0.351,-0.001,0,67.2135,102.529,2.91E-01,-0.0118113,-0.000663189,0.00038032,-0.000944083,0.0125685,0.000164591,-0.00859713,-0.00916321,-0.021032,0.00900894,0.0124733,0.000804387,-0.0129983,0.0234621,-0.0091036
0.351,-0.001,0,64.8959,-96.3402,2.94E-01,-0.0164272,0.00422475,-0.00131177,-0.0136969,0.0622108,-0.000689659,0.0125213,-0.0319208,-0.0173214,0.0023552,0.000839859,-0.00350935,0.00317674,0.0218337,-0.00918287
0.351,-0.001,0,53.7288,-97.125,3.08E-01,-0.00737312,-0.00539516,-0.00688726,-0.0135631,0.0410967,0.00795824,0.00242669,0.00988753,-0.00172722,-0.0323756,-0.016055,0.00845985,-0.0105567,0.0153938,-0.0308754
0.351,-0.001,0,45,-98.1301,3.14E-01,0.00328504,-0.0111112,0.00741623,0.00676904,0.0180223,0.0160002,-0.011635,-0.00537124,0.0200157,-0.0609585,0.0185352,-0.00978446,0.0111943,-0.000147154,0.0115085
0.351,-0.001,0,37.465,-99.4623,3.19E-01,-0.00622207,-0.00452672,-0.0042395,-0.00663046,0.0410636,-0.0118,0.00371521,-0.00903949,-0.000909316,-0.0251934,0.000239903,-0.00863301,0.00856684,0.00190736,-0.00892278
0.351,-0.001,0,30.6573,-101.31,3.21E-01,-0.00638923,-0.00425466,-0.00416363,-0.00453522,0.0300246,-0.00820179,0.00447075,0.0010923,0.00699467,-0.025871,0.0103446,0.00248803,0.00345084,-0.000457689,-0.0113783
0.351,-0.001,0,24.3501,-104.036,3.27E-01,-0.0071198,-0.00775594,-0.0027021,-0.00361205,0.0217684,0.00449577,0.000611802,-0.0020982,-0.00703168,-0.0228492,-0.00165929,0.00295159,-0.0038534,0.00712342,-0.0172847
0.351,-0.001,0,18.4349,-108.435,3.28E-01,-0.0070948,-0.00165425,-0.00182341,-0.00983072,0.044527,-0.00575953,0.00965939,0.0102926,-0.0030564,-0.0276124,-0.00470663,-0.00264744,0.00708766,-0.000323219,-0.0103829
0.351,-0.001,0,12.921,-116.565,3.30E-01,-0.00789538,0.000509525,-0.000521278,-0.000232261,0.0298236,0.000385307,-0.0102964,0.00412192,0.00353228,-0.0342229,-0.00674812,0.00262365,-0.0013101,0.00220423,-0.022187
0.351,-0.001,0,8.1301,-135,3.31E-01,0.00380828,-0.000153793,-0.00491672,-0.00229091,0.0457847,0.00725569,-0.0005876,0.00107722,-0.00581267,-0.0235119,-0.00123447,-0.00111975,0.00169131,0.00256403,-0.0201188
0.351,-0.001,0,5.73917,180,3.31E-01,-0.00195126,-0.00454803,1.84E-05,0.00249054,0.042812,-0.00872154,-0.00543467,-0.0054642,-0.0096283,-0.0274372,0.0162535,0.00223505,-0.000307988,8.21E-05,-0.0157324
0.351,-0.001,0,8.1301,135,3.30E-01,-0.000640383,0.00520685,-0.00401032,-0.00104255,0.0209576,-0.00339423,0.00539252,-0.00135979,-0.00259645,-0.0286714,-0.000556613,0.0058485,0.00490935,0.00591247,-0.0264903
0.351,-0.001,0,12.921,116.565,3.28E-01,-0.00591115,7.95E-05,0.00190559,0.000591929,0.0215119,0.00770607,-0.00937004,-0.00668255,0.00241748,-0.0246855,-0.000786329,-0.00151313,-0.000733187,-0.00308179,-0.0116845
0.351,-0.001,0,18.4349,108.435,3.28E-01,0.00297822,0.0052103,-0.000281941,-0.00140172,0.0292306,-0.00329129,0.00141123,-0.0105332,0.011007,-0.0415822,0.00798272,0.000463612,0.00302143,-0.000795341,-0.0135312
0.351,-0.001,0,24.3501,104.036,3.23E-01,0.00176328,-0.00477799,0.00193829,-0.00302288,0.0292948,-0.000185034,-0.00562142,-0.0054754,0.000465891,-0.0176297,-0.000850881,-0.00411616,0.0020453,0.00901367,-0.0119614
0.351,-0.001,0,30.6573,101.31,3.20E-01,-0.00775978,-0.00617008,0.00493019,-0.00176097,0.0175687,-0.000957162,-0.0012313,-0.00271601,0.00502723,-0.0314728,0.00338055,-0.000530965,0.0044845,-0.00791796,-0.005164
0.351,-0.001,0,37.465,99.4623,3.17E-01,-0.00431942,-0.000398962,-0.00233616,-0.00109942,0.0168866,0.0305154,-0.00917768,0.000914327,0.00552512,-0.0277155,0.00440679,-0.00182183,0.00171093,-0.009818,-0.00248375
0.351,-0.001,0,45,98.1301,3.13E-01,-0.00427212,0.00582948,0.00068908,-0.00912389,0.0200101,-0.00803641,0.000692222,0.00390195,0.00252707,-0.0236681,-0.0187677,0.000598368,-0.00160368,-0.00618372,-1.85E-05
0.351,-0.001,0,53.7288,97.125,3.09E-01,-0.0101634,0.00321,-0.00251744,-0.00299297,0.0263857,0.0101985,0.00724622,0.00086238,-0.00583016,-0.00486819,-0.026313,0.00691693,0.00393886,0.00237211,-0.00247251
0.351,-0.001,0,64.8959,96.3402,2.94E-01,-0.0168112,0.00356715,0.00464674,-0.00445791,0.0080746,0.0173446,-0.0083797,-0.00680823,0.0189696,-0.0281105,-0.0105334,-0.00321697,-0.012509,0.00189131,-0.000909454
0.351,-0.001,0,64.1581,-90,2.95E-01,-0.0187041,0.016217,-0.013324,-0.00875083,0.040942,0.00704141,-0.0128464,-0.00830038,-0.013428,-0.0273001,-0.0111377,0.00647981,-0.000586564,0.01192,-0.00797841
0.351,-0.001,0,53.1301,-90,3.08E-01,-0.0103048,-0.00213305,-0.00459872,0.00387742,0.0243466,0.00390937,-0.0120662,-0.00921647,-0.0154101,-0.0279345,-0.00413341,-0.00828009,0.00152992,0.0235675,-0.0179824
0.351,-0.001,0,44.427,-90,3.14E-01,-0.0196682,0.0136751,-0.00454853,-0.00815333,0.0304241,0.00637137,-0.00165181,-0.00456956,0.0185664,-0.0464667,-0.00289962,-0.00198416,0.00986089,-0.00781937,0.00455571
0.351,-0.001,0,36.8699,-90,3.21E-01,-0.00459089,0.00395982,-0.00896892,-0.0132233,0.0496301,-0.000759966,0.0162111,-0.00690601,-0.00406308,-0.0404789,0.00524789,0.00144652,0.00707299,0.00564842,-0.0126574
0.351,-0.001,0,30,-90,3.23E-01,-0.00305797,0.00334964,-0.0015133,0.00187047,0.0308069,0.00914496,-0.0098482,-0.00145999,-0.00595016,-0.0208088,-0.00359794,-0.00594015,0.00845917,-0.0127573,-0.00625297
0.351,-0.001,0,23.5782,-90,3.23E-01,-0.000564354,-0.00313074,0.0108092,-0.00702971,0.0281941,0.00100966,0.00247017,0.00066405,-0.00181178,-0.0444691,-0.0103003,0.000920846,-0.00163172,-0.00041569,-0.0170335
0.351,-0.001,0,17.4576,-90,3.27E-01,-0.00245341,-0.000249363,0.00684375,0.00282597,0.0311231,0.00524481,-0.00652395,0.00414032,-0.00982026,-0.0295134,-0.00959918,-0.0023559,0.00231855,-0.0107624,-0.0183999
0.351,-0.001,0,11.537,-90,3.31E-01,-0.00530444,0.00168233,-0.00376355,-0.00397421,0.040556,-0.00395039,-0.00178391,-0.00173476,0.0089298,-0.0300733,0.0017361,-0.000456414,0.0132718,0.00289027,-0.0151541
0.351,-0.001,0,5.73917,-90,3.32E-01,0.000645933,0.00167793,0.00148612,0.00668569,0.0326462,-0.000721567,-0.0176274,-0.00153744,0.00398764,-0.0586547,0.0112818,-0.00240445,0.00078742,-0.00803914,-0.0186086
0.351,-0.001,0,5.73917,90,3.31E-01,0.00331357,-0.00711302,0.00514824,-0.00402771,0.0313246,-0.0121432,0.00994079,-0.00337394,-0.00349252,-0.0322471,0.00328446,-0.00522002,-0.00224788,0.00273118,-0.0114256
0.351,-0.001,0,11.537,90,3.30E-01,-0.00479937,0.0101002,-0.00718707,-0.00388455,0.0226515,0.00154161,0.00237232,-0.00097472,0.00429154,-0.0321313,-0.0137946,0.00388642,-0.00309522,0.00113995,-0.0241125
0.351,-0.001,0,17.4576,90,3.28E-01,-0.00207393,-0.00457347,-0.00198441,-0.0064076,0.0360921,-0.00818971,-0.00817981,0.00215972,-0.00853432,-0.0187782,-0.00202969,-0.00368797,-0.00235909,0.00786808,-0.0219895
0.351,-0.001,0,23.5782,90,3.24E-01,0.00349089,-0.0119209,0.00648971,-0.0075141,0.034353,-0.00851371,0.00287966,-0.00136803,-0.00128259,-0.0223932,-0.00991009,0.000457115,0.00249395,0.000569446,-0.0186724
0.351,-0.001,0,30,90,3.23E-01,-0.0012717,-0.0079435,-0.00677995,0.00121419,0.0122824,0.0083824,-0.0178305,0.00275981,0.0036229,-0.0350571,0.000189233,-0.00374749,0.0016837,-0.00156871,-0.0148841
0.351,-0.001,0,36.8699,90,3.18E-01,-0.0104299,0.00853792,-0.00530095,-0.00621835,0.0243691,-0.000947405,0.0032078,0.00167625,-0.00836519,-0.0218682,-0.0102453,0.00483948,-0.00315365,0.0106915,-0.0108227
0.351,-0.001,0,44.427,90,3.15E-01,-0.00767914,0.000998342,-0.00596419,-0.0117198,0.0211279,0.00991548,0.000773529,0.00408364,-0.00912007,-0.0242192,-0.0175347,0.00824856,-0.0108011,0.00280096,-0.0217021
0.351,-0.001,0,53.1301,90,3.07E-01,-0.00893426,-0.00950767,-0.00351649,-0.00390455,0.0225183,0.00756181,-0.0139837,0.00185581,-0.0112889,-0.00847066,-0.00667951,-0.00506404,0.0161826,0.000719607,-0.00736205
0.351,-0.001,0,64.1581,90,2.95E-01,-0.0213879,0.00280482,-0.00624067,-0.00840372,0.0364153,0.00777367,-0.00801007,-0.00283551,0.0241307,-0.00394027,0.00595043,-0.000419465,-0.00245567,0.00787938,-0.000557842
0.351,-0.001,0,64.8959,-83.6598,2.94E-01,-0.0272647,-0.000579029,-0.00554213,-0.00717823,0.0425878,-0.0223056,0.00197595,-0.036778,0.0273818,-0.00665199,0.0318836,-0.01121,0.0148585,0.00762534,0.0231465
0.351,-0.001,0,53.7288,-82.875,3.08E-01,-0.0177798,-0.00109652,0.00087061,-0.0163336,0.0343177,-0.0199837,0.0253165,0.0175339,0.00308109,-0.00975729,-0.0345649,0.000685894,0.00101055,0.0138598,-0.0227131
0.351,-0.001,0,45,-81.8699,3.11E-01,0.00177904,-0.0156012,0.00995641,-0.00883872,0.0254884,-0.00796109,-0.00150061,-0.0106109,0.0119353,-0.0356692,-0.0146932,0.00169631,0.00752879,0.0146259,-0.00966327
0.351,-0.001,0,37.465,-80.5377,3.18E-01,-0.00472119,-0.00501562,0.0062278,-0.00351584,0.0194137,0.016794,-0.0113427,-0.00705766,0.00936357,-0.0561799,0.0173169,-0.00185889,0.00772647,-6.82E-05,-0.00555227
0.351,-0.001,0,30.6573,-78.6901,3.23E-01,-0.00369276,0.0034732,-0.00237234,-0.00573063,0.0463283,-0.0117784,0.011543,-0.00550578,0.00546701,-0.0322204,0.00387847,0.000864284,0.00247083,-0.00674139,-0.00642108
0.351,-0.001,0,24.3501,-75.9638,3.25E-01,-0.0035208,-0.00540659,0.000158559,0.000346566,0.030903,0.00701574,-0.00165045,-0.00529264,-0.00240777,-0.026234,-0.000888774,0.00634729,-0.0061748,0.0265146,-0.0263624
0.351,-0.001,0,18.4349,-71.5651,3.25E-01,-0.00187923,-0.000719619,0.00163654,-0.00235756,0.028887,-0.0130677,-0.000910103,-0.00353061,0.00178116,-0.0270929,0.000882359,-0.00254899,-0.000132289,0.00626121,-0.0126067
0.351,-0.001,0,12.921,-63.4349,3.28E-01,-0.00781829,-0.00612625,0.00123929,-0.00622013,0.025499,-0.0148377,0.0153661,-0.00263239,-0.00615005,-0.0378955,0.00546826,0.00113871,-0.00665306,-0.000341203,-0.0204868
0.351,-0.001,0,8.1301,-45,3.29E-01,-0.00251396,0.00265972,-0.00483951,-0.00127076,0.0400826,0.0057626,-0.00453583,-0.00786962,-0.00220323,-0.0367794,-0.00584285,-0.00070556,0.00344082,-0.00348519,-0.0237589
0.351,-0.001,0,5.73917,3.18E-14,3.31E-01,0.00150918,-0.000128167,-0.000169494,-0.00013533,0.0359933,0.000652369,0.00100302,0.00286426,-0.00323234,-0.0254429,-0.00369253,-0.000396951,-0.00131489,0.00227555,-0.0158474
0.351,-0.001,0,8.1301,45,3.31E-01,0.00212025,-0.00119036,0.00210455,-0.00652473,0.0458981,0.0121607,0.00646378,-0.00212544,-0.00492847,-0.0340418,0.00859832,-0.0047322,-0.000836714,0.00754819,-0.027499
0.351,-0.001,0,12.921,63.4349,3.29E-01,-0.00107179,-0.00229739,0.000857002,-0.00307713,0.0271064,0.00717744,0.00241122,0.00371317,0.00161107,-0.0257242,0.000454429,-0.001752,0.0101784,-0.00367772,-0.0106704
0.351,-0.001,0,18.4349,71.5651,3.26E-01,-0.00620253,-0.0101994,-0.00654217,-0.00312664,0.0299758,0.000947008,0.00348412,-0.00336157,0.00992475,-0.0288646,0.0121417,-0.00950813,0.00516053,0.0012692,-0.0027324
0.351,-0.001,0,24.3501,75.9638,3.25E-01,-0.00355811,0.000581869,0.00348143,-0.00949402,0.0237455,0.00134225,0.00434518,-0.00161117,0.0157338,-0.0304551,-0.000445102,-0.00164873,0.00262126,0.00349018,-0.0127623
0.351,-0.001,0,30.6573,78.6901,3.23E-01,0.00201093,-0.00580748,-0.00337367,-0.00725759,0.0274736,0.0124237,0.00526519,0.00148936,-0.00130758,-0.0245337,-0.00985391,-0.00392046,-0.000951798,-0.00270714,-0.00830314
0.351,-0.001,0,37.465,80.5377,3.18E-01,1.87E-05,-0.00507402,0.00455404,-0.00261634,0.0315754,0.000105947,-0.00913275,0.000194912,0.000376302,-0.0233119,-0.015288,-0.0022245,-0.00270249,-0.0051572,-0.00632842
0.351,-0.001,0,45,81.8699,3.14E-01,-0.00541558,-0.00181544,-0.001581,-0.00860873,0.015065,0.00105749,-0.00415666,-0.00292356,0.00902219,-0.0265429,0.00854485,-0.000405601,0.00481135,-0.000918084,-0.00358748
0.351,-0.001,0,53.7288,82.875,3.06E-01,0.00197737,-0.0116233,0.00453047,-0.00935623,0.0287858,-0.00199323,0.0164194,-0.00104047,0.0169869,0.00165791,-0.0074865,0.00880062,-0.00152245,0.0262028,-0.00598013
0.351,-0.001,0,64.8959,83.6598,2.94E-01,-0.016694,-0.00108299,0.00333049,0.00220425,0.0382864,0.00204593,0.00823829,0.0144867,-0.0175462,0.00664796,-0.0408159,0.0013731,-0.00531093,0.0201349,-0.0169133
0.351,-0.001,0,67.2135,-77.4712,2.88E-01,-0.0168288,0.00346247,-0.000476757,-0.0240627,0.0295429,-0.00586559,0.0197098,-0.0158549,0.0096167,0.025071,-0.0199683,-0.00732411,0.00458682,-0.006434,0.00352063
0.351,-0.001,0,55.5501,-75.9638,3.06E-01,-0.00504794,-0.0206116,-0.0013894,0.00993841,0.0250776,-0.0293823,-0.00493416,-0.0172447,0.00764828,-0.0325797,0.0121164,-0.00746174,-0.00101545,0.022219,-0.00373996
0.351,-0.001,0,46.7199,-74.0546,3.14E-01,-0.00703425,0.0138407,-0.00356395,-0.000742476,0.0264145,0.0116838,-0.00407187,-0.00864588,0.01636,-0.0251234,-0.00147805,0.0081047,0.00206833,0.00877373,-0.0155966
0.351,-0.001,0,39.2315,-71.5651,3.18E-01,-0.00525622,0.00561851,0.000292349,0.0127663,0.0181261,0.00234517,-0.0106436,-0.00769491,0.00117776,-0.0253839,-0.00233375,-9.00E-06,0.0092105,-0.00461079,-0.00845177
0.351,-0.001,0,32.5827,-68.1986,3.20E-01,-0.00891309,0.000813991,0.00868304,-0.00360186,0.0291948,0.0027102,0.00554521,-0.00132831,-0.00484047,-0.025288,0.000689142,0.00841211,0.00351113,0.00865848,-0.0288799
0.351,-0.001,0,26.5651,-63.4349,3.24E-01,-0.0024722,0.00953321,-0.00300005,-0.00136629,0.0250251,-0.00293701,-0.00448613,0.00213004,-0.0024219,-0.0215889,-0.00410677,0.00515356,0.0031153,0.0196676,-0.0166872
0.351,-0.001,0,21.1343,-56.3099,3.27E-01,0.000297522,0.00651566,-0.00295076,-0.00386452,0.037506,0.00223419,0.00184951,-0.00861864,0.00433373,-0.0314368,0.000865252,0.00301396,0.00611278,0.00675616,-0.0119939
0.351,-0.001,0,16.4299,-45,3.28E-01,-0.00121686,0.00698319,-0.00237335,0.00617146,0.0376119,0.00409918,-0.00593895,-0.00618827,-0.00572586,-0.0323948,-0.00273321,0.00504279,-0.0138537,-0.00993217,-0.0168342
0.351,-0.001,0,12.921,-26.5651,3.29E-01,-0.00468135,-0.0024224,0.000227695,0.00215314,0.0326917,0.00543796,0.00555241,0.00445378,0.0207744,-0.0347882,-0.00694064,0.000706423,-0.0144504,-0.00438784,-0.0161766
0.351,-0.001,0,11.537,1.59E-14,3.28E-01,-0.0027831,0.00358387,-0.000357691,0.00676298,0.0494669,-0.0133585,-0.0166102,0.00535086,-0.00964248,-0.0256741,0.00347879,-0.00476562,0.00454843,5.41E-05,-0.0225489
0.351,-0.001,0,12.921,26.5651,3.29E-01,0.000619765,0.000901642,0.00394822,0.0106642,0.0317182,0.0018759,-0.00507597,-0.00330115,0.00630051,-0.019767,0.0203719,0.00313813,-0.00291256,-0.0131846,-0.0264658
0.351,-0.001,0,16.4299,45,3.29E-01,-0.00379746,-0.00120713,-0.00262999,-0.00367246,0.0275034,0.0100633,0.00123913,-0.003661,0.0142431,-0.0316727,0.0123145,0.00222095,-0.00188984,0.00651524,-0.0130402
0.351,-0.001,0,21.1343,56.3099,3.26E-01,0.00370547,-0.000603379,0.00122246,-0.00236003,0.0247318,0.00545284,0.00721478,0.00182515,-0.00424491,-0.0346836,-0.00154275,-0.0047215,-0.00765361,0.000636412,-0.0153727
0.351,-0.001,0,26.5651,63.4349,3.22E-01,0.0117165,-0.00243325,0.00895638,0.00218544,0.016391,-0.00465653,0.000475913,-0.00153818,-0.0154005,-0.0288663,-0.00392678,-0.00576781,-0.00627799,-0.00479109,-0.00525029
0.351,-0.001,0,32.5827,68.1986,3.20E-01,-0.00145444,0.000657165,0.0077161,-0.00529203,0.0248771,0.00295363,0.00753033,0.00770734,0.000960273,-0.0395291,-0.00841311,-0.00345537,-0.000864073,0.00451848,-0.00315281
0.351,-0.001,0,39.2315,71.5651,3.18E-01,-0.00447074,0.00679394,0.00611018,0.00187359,0.0360194,-0.00235463,-0.00092231,0.00404018,-0.00583862,-0.0364579,-0.00363602,-0.00108547,-0.00536939,-0.00365102,-0.0145857
0.351,-0.001,0,46.7199,74.0546,3.11E-01,-0.0142391,0.00372191,-0.000347016,0.00142298,0.0195115,0.0141201,-0.00958672,-0.00498477,0.00704244,-0.0214668,0.00652433,-0.00548226,0.00323803,0.000141566,0.00259012
0.351,-0.001,0,55.5501,75.9638,3.06E-01,-0.0175781,-0.00730336,0.000187833,-0.00865542,0.0328589,0.00314715,0.00168069,0.0199281,0.00662914,-0.00800592,-0.0201211,0.00131691,-0.00105555,0.0193176,-0.0176166
0.351,-0.001,0,67.2135,77.4712,2.91E-01,0.00257744,-0.00815586,0.00429755,-0.00379864,0.016576,0.0324242,-0.00577326,0.0124338,0.00693085,-0.0249383,0.0123944,-0.00802907,-0.0143221,0.0194925,0.0108707
0.351,-0.001,0,71.5651,-71.5651,2.81E-01,-0.00932065,-0.000381377,0.02513,-0.0372205,0.0235397,-0.0506757,0.0413227,-0.00887398,0.00840253,-0.0259312,-0.0109131,-0.00462331,-0.0029548,0.00220966,0.0195407
0.351,-0.001,0,58.6936,-69.444,3.04E-01,-0.0197354,0.0221894,-0.00389298,0.000635187,0.0243974,-0.0189016,0.0187441,-0.0295578,0.0115966,-0.0477037,-0.00826639,-0.0140426,-0.00268602,0.00391667,0.00429911
0.351,-0.001,0,49.6034,-66.8014,3.10E-01,-0.00297171,0.00529216,-0.00616515,-0.00476983,0.0300069,0.00465479,-0.00141559,-0.00921096,0.00817266,-0.0183507,-0.00589201,-0.00214798,0.00591388,-0.0120621,-0.00973749
0.351,-0.001,0,42.1304,-63.4349,3.17E-01,-0.00432386,0.00822706,-0.00195629,0.00046647,0.016708,0.0127059,0.000154377,4.28E-06,0.00808927,-0.0342495,-0.00515139,0.000641114,0.0153828,-0.00983496,-0.0192587
0.351,-0.001,0,35.6685,-59.0362,3.19E-01,0.00190547,0.00270166,0.00518382,0.00139764,0.033476,0.00557366,-0.00341262,-0.0118415,-0.000920399,-0.0278243,0.00446788,-0.00270462,-0.00494633,-0.00272201,-0.0152484
0.351,-0.001,0,30,-53.1301,3.23E-01,-0.00846314,0.00401021,0.00393277,-0.00497859,0.0303181,-0.0154171,0.0196329,-0.00870275,-0.005621,-0.0426586,0.0089598,0.00346113,0.0166319,0.00394755,-0.0235669
0.351,-0.001,0,25.1041,-45,3.25E-01,0.00155287,0.00480786,0.00186332,-0.00611641,0.00831812,-0.0160993,0.0198522,-0.00215816,-0.010405,-0.0273127,0.0028721,0.00322616,0.00796782,-0.000187855,-0.0194142
0.351,-0.001,0,21.1343,-33.6901,3.25E-01,0.0032789,0.00698336,-0.00231222,-0.000188371,0.0279147,-0.00180105,-0.0062477,-0.00763971,-0.00332199,-0.0354427,0.0101561,-0.00121097,-0.00337705,0.00756133,-0.0138314
0.351,-0.001,0,18.4349,-18.4349,3.29E-01,0.00195394,0.00456629,-0.000241997,-0.00227763,0.0190703,0.00376183,0.0100966,-0.00248129,-0.00488665,-0.0312229,0.0157744,-0.00437397,0.00568574,0.00212141,-0.023695
0.351,-0.001,0,17.4576,1.06E-14,3.27E-01,-0.000223345,0.0108169,0.000113381,0.00949479,0.0338259,-0.00941394,-0.0106321,-0.00752621,-0.00829859,-0.0134608,0.0180166,0.0052369,0.00866594,-0.00352842,-0.0169568
0.351,-0.001,0,18.4349,18.4349,3.26E-01,0.00155566,0.00519055,0.00346781,0.00590996,0.0313639,0.00841674,0.00565039,0.00128684,-0.00636564,-0.0398444,0.00730372,-0.00552075,0.00352246,0.0134501,-0.00871708
0.351,-0.001,0,21.1343,33.6901,3.26E-01,0.00755267,0.00232083,0.000413313,0.00679302,0.0315217,-0.0123424,-0.0105964,-0.000202923,-0.00868393,-0.0398249,0.00183733,-0.00206148,-0.00196394,-0.00723897,-0.0170547
0.351,-0.001,0,25.1041,45,3.24E-01,0.000133453,-0.00894066,0.000139132,0.0151175,0.0261047,-0.010848,-0.0142467,0.011678,0.000986951,-0.0348301,-0.00786162,0.0069523,-0.00797982,-0.00890425,-0.0163484
0.351,-0.001,0,30,53.1301,3.22E-01,0.00563134,-0.00250735,-0.00287685,0.00464453,0.0220797,-0.00880257,-0.0136238,-0.00188987,-0.013992,-0.0327995,0.0116937,0.00435132,0.00267121,0.00352722,-0.0110788
0.351,-0.001,0,35.6685,59.0362,3.21E-01,-0.00231575,-0.00308811,-0.00516133,-0.000920734,0.0124626,-0.00377411,-0.0125801,0.00850783,-0.0172701,-0.0285982,0.0014946,0.00114112,0.00191424,0.00608325,-0.00709806
0.351,-0.001,0,42.1304,63.4349,3.15E-01,-0.00542503,-0.00533149,-0.00017374,0.0072459,0.0123741,0.0016347,-0.018337,0.0155015,0.00294418,-0.0255102,-0.0163609,0.00246549,0.00113698,-0.000633035,-0.00932278
0.351,-0.001,0,49.6034,66.8014,3.10E-01,-0.00115024,-0.010593,0.00646265,-0.00708128,0.041265,0.0175969,0.00316098,0.0071276,0.00651194,-0.0141314,-0.00611782,-0.00312141,0.0233731,0.00409493,0.00734108
